TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
HDSN;7,85;;3,37;2,07;1,23;52,15;42,38;33,25;2,65;2,95;0,29;0,23;1,12;2,65;-3,77;3,26;61,50;36,61;53,43;0,60;0,40;1,10;12,81;24,84;;3,78;2,33;;355.198.092,00
HE;37,29;3,76;17,02;1,86;0,25;16,91;10,89;6,44;10,07;11,05;0,95;0,18;1,10;-0,70;-0,32;0,37;10,95;1,48;6,29;0,14;0,86;0,23;7,92;7,77;;20,12;2,20;;4.117.253.203,00
HEAR;7,73;;-4,05;1,18;0,59;26,02;-16,09;-12,78;-3,21;-4,07;-0,85;0,31;0,52;1,74;-2,81;1,76;-29,06;-14,62;-31,85;0,50;0,50;1,14;16,06;;;6,60;-1,92;;128.647.890,00
HEC;8,52;;-3.444,61;88,18;1,06;;;;-1.027,76;-1.024,95;2,81;-0,24;;355,29;-1,06;10,55;-2,56;-0,03;-9,30;0,01;0,99;0,00;;;;0,10;0,00;;440.910.000,00
HECCU;9,08;;-3.671,02;93,98;1,13;;;;-1.095,31;-1.024,95;2,81;-0,24;;378,64;-1,13;10,55;-2,56;-0,03;-9,30;0,01;0,99;0,00;;;;0,10;0,00;;440.910.000,00
HECCW;1,35;;-545,80;13,97;0,17;;;;-162,85;-1.024,95;2,81;-0,24;;56,30;-0,17;10,55;-2,56;-0,03;-9,30;0,01;0,99;0,00;;;;0,10;0,00;;440.910.000,00
HEES;41,28;2,66;11,38;3,75;0,66;44,61;18,86;10,62;6,41;11,37;4,95;2,90;1,21;-1,03;-0,81;0,23;32,96;5,77;11,42;0,17;0,83;0,54;3,86;3,81;;11,04;3,64;;1.507.400.350,00
HEI;163,45;0,12;62,78;8,32;4,67;39,18;22,59;15,30;42,50;43,69;1,21;0,24;9,60;25,96;-6,44;2,91;13,26;7,45;11,80;0,56;0,37;0,49;7,69;13,59;;19,72;2,61;;22.446.115.652,00
HEI-A;129,11;0,15;49,51;6,56;3,69;39,18;22,59;15,30;33,52;43,69;1,21;0,24;7,57;20,47;-5,08;2,91;13,26;7,45;11,80;0,56;0,37;0,49;7,69;13,59;;19,72;2,61;;22.446.115.652,00
HELE;91,26;;14,96;1,51;0,70;43,20;9,62;6,77;10,52;15,49;4,96;0,71;1,01;3,66;-1,09;2,15;10,08;4,69;6,97;0,47;0,53;0,69;9,73;9,73;;60,73;6,12;;2.197.694.680,00
HEP;17,48;8,03;10,17;;0,80;100,00;57,09;39,60;7,05;12,22;5,16;;4,03;127,52;-0,83;1,20;;7,89;19,25;0,00;0,69;0,20;3,80;2,14;;0,00;1,71;;2.206.381.490,00
HEPA;0,74;;-1,23;0,94;0,80;;;;-1,23;0,08;1,31;-1,00;;0,96;-13,82;8,77;-76,14;-64,74;-76,13;0,85;0,15;0,00;;;;0,78;-0,59;;55.647.608,00
HES;119,07;1,31;17,43;4,65;1,68;87,18;35,67;18,51;9,05;10,52;1,48;0,76;3,23;23,81;-2,06;1,64;26,68;9,66;18,02;0,36;0,64;0,52;15,68;;;25,65;6,85;;36.515.074.504,00
HESM;25,93;8,64;13,58;;0,32;78,07;62,46;6,58;1,43;5,05;3,62;;0,89;-41,90;-0,33;0,83;;2,34;26,68;0,00;0,93;0,36;17,65;15,29;;0,00;1,91;;1.142.752.716,00
HEXO;1,30;;-0,07;0,22;0,10;-39,60;-138,90;-561,79;-0,26;0,16;0,43;-0,36;0,37;-1,11;-0,17;0,81;-342,25;-157,66;-96,40;0,46;0,54;0,28;117,05;;;5,76;-19,71;;55.376.733,00
HFBL;16,27;2,83;8,86;1,04;0,09;0,00;28,61;23,72;7,35;-10,08;-17,43;-2,47;2,10;;-0,09;;11,77;0,99;10,68;0,08;0,92;0,04;1,79;5,94;;15,60;1,84;;50.783.551,00
HFC;36,39;;13,08;1,28;0,57;8,78;4,96;3,04;8,01;11,12;3,11;0,50;0,40;4,30;-0,80;1,82;9,82;4,32;9,00;0,44;0,56;1,42;11,78;;;28,34;2,78;;7.304.582.895,00
HFFG;3,75;;14,80;0,68;0,31;18,05;1,94;1,23;9,42;18,31;8,88;0,64;0,18;5,61;-0,45;1,21;4,62;2,10;4,00;0,45;0,55;1,70;;;;5,50;0,25;;201.936.064,00
HFWA;22,51;3,75;9,71;1,00;0,11;0,00;39,19;31,85;7,89;-13,52;-21,48;-2,71;3,09;;-0,11;;10,26;1,17;9,85;0,11;0,89;0,04;7,00;14,40;;22,73;2,33;;802.188.095,00
HGBL;2,66;;15,44;2,62;1,82;55,46;22,75;15,97;10,83;9,70;-1,09;-0,26;2,46;7,69;-3,51;1,97;16,94;11,78;14,25;0,70;0,30;0,74;1,59;193,58;;1,04;0,18;;99.716.940,00
HGEN;0,15;;-0,16;-0,34;0,69;100,00;-3.156,52;-3.263,06;-0,17;0,07;0,24;;5,36;-0,35;-198,47;0,34;-207,35;-418,44;200,58;-2,02;3,02;0,13;;;;-0,44;-0,91;;17.862.015,00
HGH;25,00;;4,36;0,57;0,11;41,23;11,05;8,02;3,17;8,43;0,06;0,01;0,35;;-0,11;;13,16;2,46;11,27;0,19;0,81;0,31;5,44;;;43,54;5,73;;20.683.682.597,00
HGSH;3,02;;12,00;0,40;0,20;21,28;15,34;11,01;8,61;22,46;13,85;0,64;1,32;-0,93;-0,28;0,57;3,34;1,66;1,99;0,50;0,50;0,15;8,74;4,90;;7,54;0,25;;77.365.756,00
HGV;41,54;;13,24;2,17;0,58;59,90;16,25;9,18;7,48;12,65;5,13;1,49;1,22;1,64;-1,16;3,45;16,36;4,40;8,37;0,27;0,73;0,48;17,52;1,48;;19,17;3,14;;4.682.343.112,00
HHR;15,03;;17,22;12,81;2,08;44,35;37,79;17,28;7,87;8,52;0,64;1,05;2,97;-11,08;-2,70;0,55;74,42;12,10;40,17;0,16;0,84;0,70;;;;1,17;0,87;;761.054.571,00
HI;43,50;1,98;14,90;2,63;0,63;32,36;12,02;7,16;8,87;13,83;4,95;1,47;1,07;6,25;-0,98;1,39;17,67;4,20;8,72;0,24;0,76;0,59;13,09;10,61;;16,75;2,96;;3.063.183.580,00
HIBB;61,44;1,63;7,26;2,31;0,83;35,22;8,63;6,57;5,53;5,75;0,20;0,09;0,48;6,91;-1,68;1,31;31,76;11,45;27,65;0,36;0,64;1,74;11,69;23,34;;26,54;8,43;;781.856.468,00
HIFS;239,02;1,26;11,24;1,40;0,13;91,25;0,00;43,98;;;;3,08;4,94;0,49;-1,08;1,43;12,45;1,14;;0,09;0,91;0,03;11,35;23,56;;171,23;21,32;;515.990.154,00
HIG;65,74;2,46;11,50;1,51;0,28;41,23;11,05;8,02;8,35;8,43;0,06;0,01;0,92;;-0,28;;13,16;2,46;11,27;0,19;0,81;0,31;5,44;;;43,54;5,73;;20.683.682.597,00
HIGA;10,04;;25,92;-26,34;1,25;;;;25,92;26,03;0,10;;;-159,20;-1,25;0,06;-101,60;4,83;-113,62;-0,05;0,05;0,00;;;;-0,38;0,39;;456.750.724,00
HIGA.U;10,01;;25,85;-26,26;1,25;;;;25,85;26,03;0,10;;;-158,73;-1,25;0,06;-101,60;4,83;-113,62;-0,05;0,05;0,00;;;;-0,38;0,39;;456.750.724,00
HIHO;2,10;9,52;13,12;0,89;0,61;32,52;6,41;5,46;11,17;3,35;-7,83;-0,62;0,72;1,02;-5,35;3,03;6,78;4,62;6,58;0,68;0,32;0,85;-8,80;-3,41;;2,36;0,16;;8.582.280,00
HII;199,79;2,42;13,75;2,28;0,73;13,49;7,69;5,42;9,70;12,69;2,97;0,70;0,75;-53,44;-0,98;0,95;16,60;5,33;10,65;0,32;0,68;0,98;7,49;3,86;;87,54;14,53;;7.977.138.370,00
HIL;3,39;;-90,05;1,99;0,68;33,36;2,59;-0,52;18,26;21,49;3,22;0,35;0,47;2,59;-2,31;1,59;-2,21;-0,75;2,50;0,34;0,66;1,44;-6,06;;;1,70;-0,04;;193.524.930,00
HIMS;9,84;;-31,55;6,65;5,66;77,57;-12,47;-12,46;-31,53;-28,58;2,73;-0,58;3,93;12,29;-13,84;4,52;-21,07;-17,93;-21,09;0,85;0,15;1,44;;;;1,50;-0,32;;2.057.503.161,00
HIMX;7,74;16,05;3,03;1,61;0,76;48,86;34,56;28,01;2,46;1,42;-1,03;-0,68;0,85;2,20;-3,61;1,78;53,22;24,99;49,62;0,47;0,53;0,89;14,02;53,71;;4,83;2,57;;1.356.043.108,00
HJLI;10,38;;-8,54;2,40;2,32;;;;-8,54;-5,00;3,54;-1,00;;2,45;-107,62;29,75;-28,14;-27,15;-27,92;0,97;0,03;0,00;;;;4,32;-1,21;;98.259.156,00
HJLIW;0,56;;-0,46;0,13;0,13;;;;-0,46;-5,00;3,54;-1,00;;0,13;-5,81;29,75;-28,14;-27,15;-27,92;0,97;0,03;0,00;;;;4,32;-1,21;;98.259.156,00
HKIB;3,90;;23,36;0,79;0,72;100,00;0,00;104,92;;;;-0,03;24,51;1,01;-3,15;15,60;3,39;3,10;;0,91;0,09;0,03;;;;4,92;0,17;;957.884.850,00
HL;5,65;0,40;-91,61;1,74;1,17;16,16;-0,30;-5,21;-1.619,14;-1.808,73;-209,65;0,22;4,78;38,47;-1,29;1,50;-1,89;-1,28;-0,38;0,68;0,32;0,25;4,47;;;3,26;-0,06;;3.391.647.318,00
HLF;16,97;;5,20;-1,32;0,61;77,45;10,84;6,17;2,96;6,84;3,87;;0,32;4,40;-1,21;1,39;-25,38;11,76;32,30;-0,46;1,46;1,90;3,29;8,48;;-12,93;3,28;;1.673.464.763,00
HLG;14,30;;1,84;0,20;0,13;47,04;44,54;17,09;0,71;0,30;-0,41;-0,11;0,32;-2,57;-0,18;0,83;10,60;7,19;19,91;0,68;0,32;0,42;15,91;19,02;;73,16;7,76;;368.626.830,00
HLI;90,88;2,33;24,01;4,05;2,33;100,00;18,21;14,15;18,65;17,04;-1,64;-0,36;3,40;;-2,33;;16,86;9,72;16,86;0,58;0,42;0,69;21,09;32,22;;22,45;3,79;;6.247.969.365,00
HLIO;64,65;0,56;20,81;2,66;1,44;33,89;15,61;11,34;15,11;18,05;2,87;0,50;2,36;8,95;-1,97;2,55;12,78;6,94;9,60;0,54;0,46;0,61;20,90;25,54;;24,40;3,12;;2.123.466.695,00
HLIT;12,44;;49,34;4,29;1,96;50,54;7,23;4,51;30,77;31,62;0,89;0,12;2,23;59,87;-3,81;1,07;8,68;3,97;6,36;0,46;0,54;0,88;11,77;;;2,92;0,25;;1.388.383.750,00
HLLY;2,54;;32,89;0,79;0,24;41,44;4,28;1,29;9,88;29,47;19,70;1,58;0,42;1,32;-0,32;3,53;2,40;0,73;2,03;0,30;0,70;0,57;;;;3,25;0,08;;300.333.918,00
HLNE;69,28;2,31;28,55;6,64;2,33;100,00;48,69;18,02;10,57;10,68;0,19;0,12;5,15;;-2,33;;23,28;8,17;30,39;0,35;0,65;0,45;17,06;198,89;;10,42;2,43;;2.603.851.812,00
HLT;135,78;0,44;28,87;-32,88;2,34;88,61;24,50;14,31;16,86;20,30;3,47;;4,13;-72,18;-2,87;0,85;-113,88;8,09;21,87;-0,07;1,07;0,57;1,53;2,97;;-4,14;4,71;;36.157.359.990,00
HLX;7,17;;-13,64;0,72;0,45;5,80;-6,44;-9,11;-19,29;-20,71;-1,33;0,05;1,24;6,67;-0,56;1,55;-5,24;-3,33;-3,87;0,63;0,37;0,37;8,47;;;9,97;-0,52;;1.089.421.924,00
HLXA;13,25;;-43,19;-27,79;1,69;;;;-43,19;-43,04;0,15;;;-63,77;-1,71;0,21;-64,34;-3,92;64,34;-0,06;0,07;0,00;;;;-0,48;-0,31;;196.166.250,00
HMC;24,96;3,75;7,78;0,48;0,22;20,37;5,74;4,29;5,81;7,29;1,47;0,12;0,33;1,85;-0,34;1,47;6,12;2,80;3,62;0,46;0,54;0,65;-0,93;0,55;;52,53;3,22;;42.166.368.416,00
HMHC;21,03;;12,57;8,13;1,36;50,70;3,78;20,33;67,57;63,90;-3,66;-0,44;2,56;12,58;-2,21;1,39;64,64;10,82;5,72;0,17;0,83;0,53;-4,05;;;2,59;1,67;;2.685.339.627,00
HMLP;9,22;0,22;6,56;0,62;0,31;82,26;76,86;33,26;2,84;5,64;2,80;0,61;2,18;-10,10;-0,33;0,64;9,41;4,79;10,94;0,51;0,49;0,14;9,17;0,68;;14,94;1,41;;307.699.060,00
HMN;32,55;3,95;-512,81;1,23;0,10;44,93;0,54;-0,19;177,77;230,13;51,32;0,35;0,96;;-0,10;;-0,24;-0,02;-0,10;0,08;0,92;0,10;3,37;;;26,65;-0,06;;1.341.057.524,00
HMNF;20,12;1,19;11,22;0,93;0,08;0,00;26,71;18,65;7,83;-16,67;-24,50;-2,90;2,09;;-0,08;;8,27;0,73;8,52;0,09;0,91;0,04;4,07;12,81;;21,70;1,79;;90.230.152,00
HMST;18,70;7,47;5,28;0,62;0,04;0,00;34,74;18,70;2,84;-0,82;-3,70;-0,81;0,99;;-0,04;;11,84;0,71;6,69;0,06;0,94;0,04;6,90;-0,71;;29,97;3,55;;355.411.040,00
HMSY;36,98;;46,73;3,46;2,47;83,26;13,85;10,42;35,16;35,51;0,35;0,03;4,87;8,25;-3,95;4,88;7,40;5,28;6,40;0,71;0,29;0,51;7,26;23,39;;10,70;0,79;;3.277.868.962,68
HMTV;7,15;;-8,75;1,23;0,49;68,44;-8,57;-15,74;-16,07;-28,57;-12,50;0,96;1,38;7,93;-0,61;1,46;-14,11;-5,61;-4,17;0,40;0,60;0,36;7,15;-9,28;;5,79;-0,82;;289.919.630,00
HMY;3,82;1,06;-7,32;1,17;0,71;-18,19;-25,10;-25,41;-7,41;-7,28;0,08;-0,01;1,86;18,29;-0,86;1,30;-15,98;-9,72;-15,97;0,61;0,39;0,38;11,83;;;3,22;-0,51;;2.311.412.004,00
HNGR;18,72;;19,64;5,85;0,76;68,19;5,80;3,17;10,75;17,44;6,70;3,64;0,62;13,99;-1,07;1,23;29,78;3,86;10,99;0,13;0,87;1,22;1,46;;;3,20;0,95;;732.388.176,00
HNI;27,08;4,76;8,98;1,80;0,79;35,35;6,56;5,25;7,18;8,44;1,19;0,30;0,47;15,01;-1,18;1,19;20,09;8,76;16,16;0,44;0,56;1,67;1,65;6,65;;14,89;2,99;;1.125.028.190,00
HNNA;7,89;6,97;11,07;0,69;0,42;100,00;37,25;21,50;6,39;4,45;-1,94;-0,21;2,38;;-0,42;;6,23;3,79;6,03;0,61;0,39;0,18;-11,83;-16,16;;11,44;0,71;;59.758.071,00
HNP;21,51;;7,55;0,43;0,11;13,20;5,25;3,74;5,37;21,73;16,35;1,32;0,28;-0,66;-0,13;0,53;5,75;1,45;2,38;0,25;0,75;0,39;14,41;;;49,54;2,85;;8.441.648.973,00
HNRG;7,97;;-13,34;1,43;0,68;100,00;-2,45;-7,13;-38,79;-54,78;-16,23;0,60;0,95;-2,51;-0,81;0,36;-10,68;-5,13;-3,39;0,48;0,52;0,72;-2,35;;;5,58;-0,60;;260.562.540,00
HNST;1,74;;-3,57;1,05;0,65;30,08;-14,54;-14,56;-3,57;-2,74;0,90;-0,26;0,52;1,22;-3,01;3,16;-29,31;-18,30;-29,31;0,62;0,38;1,26;;;;1,67;-0,49;;164.957.762,00
HOFT;19,70;4,26;23,40;0,86;0,56;18,57;2,16;1,63;17,65;19,19;1,43;0,07;0,38;1,34;-1,29;3,80;3,68;2,39;3,48;0,65;0,35;1,47;0,56;-14,21;;22,91;0,84;;224.822.912,00
HOFV;8,80;;-2,66;0,24;0,12;100,00;-85,28;-111,08;-3,47;-12,82;-9,34;0,64;2,96;-0,28;-0,13;0,18;-8,87;-4,34;-3,80;0,49;0,51;0,04;;;;37,39;-3,32;;48.798.015,00
HOG;37,11;1,71;7,35;1,88;0,47;34,55;16,72;12,88;5,66;11,21;5,55;1,84;0,95;4,48;-0,81;1,34;25,53;6,45;7,85;0,25;0,75;0,50;0,38;7,28;;19,86;5,07;;5.444.100.704,00
HOL;12,35;;-23,03;92,63;1,54;;;;-23,02;-23,00;0,02;-0,09;;-1.059,78;-1,54;0,60;-402,24;-6,69;-402,38;0,02;0,19;0,00;;;;0,13;-0,54;;463.125.000,00
HOLI;16,87;1,89;12,54;0,85;0,61;35,40;11,51;13,06;14,24;4,08;-10,13;-0,61;1,64;1,02;-4,70;3,13;6,81;4,83;4,47;0,71;0,29;0,37;10,37;3,83;;19,82;1,35;;1.047.951.593,00
HOLUU;13,67;;-25,49;102,53;1,70;;;;-25,48;-23,00;0,02;-0,09;;-1.173,05;-1,71;0,60;-402,24;-6,69;-402,38;0,02;0,19;0,00;;;;0,13;-0,54;;463.125.000,00
HOLUW;3,70;;-6,90;27,75;0,46;;;;-6,90;-23,00;0,02;-0,09;;-317,51;-0,46;0,60;-402,24;-6,69;-402,38;0,02;0,19;0,00;;;;0,13;-0,54;;463.125.000,00
HOLX;76,49;;19,18;3,73;2,04;58,87;29,17;22,17;14,57;14,90;0,31;0,08;4,25;6,19;-3,60;4,21;19,44;10,66;13,70;0,55;0,45;0,48;9,72;11,50;;20,65;4,02;;19.006.847.860,00
HOMB;21,19;3,17;14,19;1,23;0,19;0,00;40,62;28,99;10,13;-2,18;-12,33;-1,50;4,11;;-0,19;;8,66;1,33;7,86;0,15;0,85;0,05;11,18;17,71;;17,32;1,50;;4.338.867.301,00
HOME;10,32;;2,55;1,24;0,26;37,69;18,38;12,74;1,77;2,18;0,41;0,29;0,32;4,06;-0,33;1,43;48,61;10,27;35,15;0,21;0,79;0,81;22,80;;;8,33;4,05;;676.711.296,00
HON;185,21;2,72;25,00;7,44;1,99;32,82;17,99;14,00;19,46;20,96;1,48;0,57;3,50;24,61;-3,33;1,25;29,74;7,97;13,70;0,27;0,73;0,57;-2,64;26,30;;24,99;7,43;;124.213.963.173,00
HONE;12,39;2,25;13,74;0,99;0,11;69,38;7,33;19,66;36,86;33,74;-3,27;-0,09;2,70;;-0,11;;7,20;0,83;0,13;0,12;0,88;0,04;9,62;34,44;;12,60;0,91;;612.997.980,00
HOOD;9,10;;-7,98;1,18;0,35;100,00;-75,63;-75,70;-7,98;1,12;9,09;-1,34;6,04;;-0,35;;-14,78;-4,41;-14,78;0,30;0,70;0,06;;;;7,76;-1,15;;8.180.899.067,00
HOOK;0,83;;-0,62;0,40;0,30;100,00;-707,95;-715,77;-0,62;0,71;1,34;-0,87;4,40;0,44;-2,07;4,98;-65,14;-48,73;-63,21;0,75;0,25;0,07;;;;2,07;-1,35;;45.962.028,00
HOPE;10,55;6,57;5,83;0,63;0,07;0,00;41,55;28,44;3,99;-2,11;-6,10;-0,96;1,66;;-0,07;;10,81;1,14;8,36;0,11;0,89;0,04;3,75;9,38;;16,90;1,83;;1.275.044.727,00
HOTH;2,07;;-0,26;0,35;0,30;;;;-0,26;0,55;0,81;-1,08;;0,35;-7,72;9,43;-132,09;-114,95;-132,09;0,87;0,13;0,00;;;;5,98;-7,90;;2.996.032,00
HOV;63,34;;1,84;0,97;0,16;21,94;12,24;7,27;1,09;4,05;2,95;2,62;0,13;;-0,16;;52,74;8,57;16,03;0,16;0,84;1,18;3,57;;;65,99;34,80;;386.273.211,00
HOVNP;18,84;10,12;0,54;0,29;0,05;21,94;12,24;7,27;0,32;4,05;2,95;2,62;0,04;;-0,05;;52,74;8,57;16,03;0,16;0,84;1,18;3,57;;;65,99;34,80;;386.273.211,00
HOWL;2,37;;-1,23;0,56;0,43;100,00;-655,29;-655,29;-1,23;1,11;2,35;-1,07;8,06;0,59;-3,53;5,45;-45,63;-34,65;-45,63;0,76;0,24;0,05;;;;4,26;-1,94;;74.094.486,00
HP;34,12;3,61;22,99;1,30;0,81;34,35;9,97;6,56;15,14;15,78;0,65;0,06;1,51;5,87;-1,07;2,30;5,66;3,52;5,22;0,62;0,38;0,54;2,67;;;26,28;1,49;;3.571.644.674,00
HPE;14,12;3,39;21,44;0,92;0,33;33,47;3,43;2,92;18,24;28,60;10,33;0,52;0,63;-5,66;-0,49;0,85;4,28;1,54;2,60;0,36;0,64;0,53;-0,26;20,34;;15,44;0,66;;18.375.422.420,00
HPK;20,84;0,48;9,92;2,01;1,03;90,79;48,01;31,34;6,48;8,37;1,90;0,59;3,11;-19,32;-1,10;0,54;20,25;10,39;15,20;0,51;0,49;0,33;;;;10,34;2,09;;2.344.778.800,00
HPKEW;13,99;;6,69;1,35;0,70;90,79;48,01;31,34;4,37;8,37;1,90;0,59;2,10;-13,03;-0,74;0,54;20,25;10,39;15,20;0,51;0,49;0,33;;;;10,34;2,09;;2.344.778.800,00
HPP;6,14;20,36;-15,33;0,26;0,09;100,00;12,91;-5,51;6,54;40,13;33,60;1,35;0,84;;-0,09;;-1,71;-0,61;1,65;0,35;0,63;0,11;7,10;;;23,43;-0,40;;864.718.642,00
HPQ;28,00;3,66;10,60;-7,40;0,76;19,67;6,19;4,36;7,46;9,91;2,43;;0,46;-3,56;-1,46;0,69;-69,81;7,20;37,05;-0,10;1,10;1,65;3,88;4,86;;-3,79;2,64;;27.648.306.486,00
HPR;4,73;;-0,02;-0,26;0,02;79,62;-479,75;-464,95;-0,02;-0,63;-0,61;;0,08;3,32;-0,03;1,07;-1.517,91;-140,81;-189,28;-0,09;1,09;0,30;3,79;;;-18,06;-274,11;;20.085.505,11
HPX;17,57;;43,88;-11,26;2,53;;;;43,88;44,73;0,85;;;-136,72;-2,54;0,25;-25,66;5,75;-33,54;-0,22;0,23;0,00;;;;-1,56;0,40;;149.019.955,00
HPX.U;17,00;;42,46;-10,90;2,44;;;;42,46;44,73;0,85;;;-132,28;-2,46;0,25;-25,66;5,75;-33,54;-0,22;0,23;0,00;;;;-1,56;0,40;;149.019.955,00
HPX.WS;0,57;;1,42;-0,37;0,08;;;;1,42;44,73;0,85;;;-4,44;-0,08;0,25;-25,66;5,75;-33,54;-0,22;0,23;0,00;;;;-1,56;0,40;;149.019.955,00
HQI;22,80;1,06;26,30;5,62;3,50;91,06;42,05;35,56;22,24;22,58;0,34;0,09;9,35;12,42;-8,07;1,99;21,35;13,30;19,29;0,62;0,38;0,37;-24,58;84,32;;4,03;0,86;;313.913.574,00
HQY;55,81;;-81,21;2,53;1,56;55,48;-4,45;-7,07;-128,94;-148,06;-19,36;0,38;5,74;21,51;-1,75;3,01;-3,12;-1,92;-2,14;0,61;0,39;0,27;33,51;;;22,25;-0,69;;4.761.835.148,00
HRB;34,22;3,31;10,39;-8,14;2,02;44,79;20,62;14,57;7,34;9,83;2,49;;1,51;40,28;-2,88;1,20;-78,31;19,43;41,32;-0,25;1,25;1,33;2,67;6,25;;-4,23;3,31;;5.232.241.156,00
HRC;155,96;;41,45;5,48;2,06;52,61;12,20;8,23;27,96;32,82;4,86;0,95;3,41;27,65;-2,83;1,38;13,22;4,97;7,97;0,38;0,62;0,60;2,60;14,90;;28,46;3,76;;10.301.235.980,00
HRI;106,44;2,20;9,44;2,81;0,52;38,85;20,28;12,05;5,61;10,79;5,19;2,60;1,14;78,86;-0,59;1,07;29,76;5,54;11,17;0,19;0,81;0,46;9,32;15,53;;38,07;11,33;;3.109.764.618,00
HRL;38,30;2,75;21,47;2,76;1,58;17,13;10,66;7,90;15,90;17,94;2,03;0,35;1,70;11,53;-2,08;2,33;12,85;7,36;9,61;0,57;0,43;0,93;6,33;3,38;;13,93;1,79;;21.014.190.005,00
HRMY;42,10;;13,87;6,25;3,74;80,93;27,49;41,44;20,92;19,73;-1,09;-0,33;5,75;7,83;-9,20;5,07;45,05;26,93;7,33;0,60;0,40;0,65;;;;6,76;3,04;;2.506.454.228,00
HROW;17,90;;-21,87;405,46;4,98;72,53;-17,00;-25,50;-32,81;-34,00;-1,54;19,00;5,58;10,80;-14,13;3,49;-1.853,66;-22,79;-20,76;0,01;0,99;0,89;29,44;;;0,04;-0,82;;488.237.997,00
HRTG;3,06;1,95;-0,51;0,60;0,03;0,75;-23,75;-23,30;-0,50;-0,91;-0,40;0,49;0,12;;-0,03;;-117,80;-6,45;-35,07;0,05;0,95;0,28;10,25;;;5,13;-6,04;;78.916.746,00
HRTX;2,17;;-1,20;11,60;0,96;45,89;-218,10;-220,55;-1,21;-1,34;-0,13;1,22;2,65;2,00;-5,41;2,38;-965,71;-79,72;-124,88;0,08;0,92;0,36;132,21;;;0,19;-1,82;;259.176.058,00
HRZN;10,78;12,91;14,42;0,96;0,40;100,00;68,46;35,26;7,43;17,32;9,83;1,27;5,08;;-0,40;;6,64;2,76;5,36;0,42;0,58;0,08;18,40;17,14;;11,24;0,75;;307.559.544,00
HSAQ;13,30;;-76,59;-24,58;2,17;;;;-76,59;-76,21;0,38;;;-262,54;-2,20;0,61;-32,09;-2,84;32,09;-0,09;0,10;0,00;;;;-0,54;-0,17;;149.120.930,00
HSBC;33,01;4,83;10,89;0,71;0,04;100,00;0,00;52,28;;;;-4,03;5,69;-1,54;-0,12;0,96;6,53;0,41;;0,06;0,94;0,01;5,34;11,48;;46,57;3,04;;132.289.755.408,00
HSC;6,97;;-3,11;0,98;0,20;17,77;-2,53;-9,53;-11,71;-38,29;-26,60;2,23;0,30;3,28;-0,28;1,29;-31,62;-6,45;-3,02;0,20;0,80;0,68;7,64;;;7,16;-2,26;;558.901.169,00
HSDT;0,25;;-0,50;0,87;0,41;41,17;-1.682,08;-1.788,06;-0,53;0,07;0,58;-0,94;8,96;0,48;-11,95;8,40;-172,64;-81,40;-87,86;0,47;0,53;0,05;;;;0,29;-0,50;;6.768.792,00
HSIC;77,09;;15,96;2,40;1,19;30,23;6,99;5,06;11,56;12,46;0,92;0,19;0,81;5,63;-2,23;1,84;15,03;7,48;13,19;0,50;0,50;1,48;7,32;5,78;;32,33;4,86;;10.170.532.745,00
HSII;30,41;1,97;7,60;1,47;0,51;92,54;10,63;7,34;5,24;-0,13;-5,39;-1,51;0,56;2,57;-1,72;1,40;19,36;6,76;19,36;0,35;0,65;0,92;11,10;;;20,68;4,00;;606.163.824,00
HSKA;88,34;;-49,08;2,31;1,67;43,20;-7,89;-7,73;-48,09;-44,62;3,37;-0,16;3,79;4,33;-3,04;6,70;-4,71;-3,40;-4,58;0,72;0,28;0,44;14,75;;;38,82;-1,83;;974.054.560,00
HSON;21,11;;6,57;1,35;0,90;49,28;5,67;4,53;5,25;3,38;-1,87;-0,48;0,30;1,84;-4,69;2,51;20,57;13,63;20,00;0,66;0,34;3,01;-16,73;;;15,90;3,27;;59.942.088,00
HSTM;25,97;;66,17;2,39;1,61;65,84;5,84;4,53;51,33;47,93;-3,46;-0,16;3,00;-282,10;-2,09;0,98;3,62;2,43;3,62;0,67;0,33;0,54;4,42;3,86;;10,92;0,40;;800.947.818,00
HSTO;1,34;;-0,57;0,42;0,32;100,00;-282,38;-281,80;-0,57;0,63;1,17;-0,87;1,60;0,49;-1,07;10,90;-73,73;-55,69;-73,86;0,76;0,24;0,20;-36,10;;;3,37;-2,49;;5.809.648,00
HSY;243,57;1,64;31,47;15,08;4,54;43,96;19,46;15,78;25,52;27,70;2,22;1,31;4,97;-78,12;-5,97;0,80;47,91;14,44;21,59;0,30;0,70;0,91;6,75;16,00;;16,17;7,75;;49.666.443.120,00
